session,src_ip,src_port,dst_ip,dst_port,connect_ts,close_ts,duration_sec,incomplete,client_version,hassh,arch,has_pty,term_width,term_height,login_attempts,login_success,distinct_usernames_tried,distinct_passwords_tried,commands_count,command_failed_count,file_download_count,file_upload_count,file_download_failed_count,direct_tcpip_count,direct_tcpip_unique_targets,ttylog_fragment_count,ttylog_active_duration_sec,ttylog_total_size,ttylog_shasums,ttylog_any_duplicate,source_file
239ddcb63efa,134.199.164.144,51822,167.99.72.235,22,2026-03-18T07:27:13.213485Z,2026-03-18T07:27:14.205500Z,1.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
9da3f48ccbd1,2.57.122.96,47442,167.99.72.235,22,2026-03-18T07:27:16.139889Z,2026-03-18T07:27:18.463299Z,2.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a2d4412ec625,165.22.78.95,34482,167.99.72.235,22,2026-03-18T07:27:18.189908Z,2026-03-18T07:27:20.174163Z,2.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f35b4ba539a7,165.22.78.95,44796,167.99.72.235,22,2026-03-18T07:27:55.020400Z,2026-03-18T07:27:56.838016Z,1.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7c22eba5ed7d,134.199.164.144,53228,167.99.72.235,22,2026-03-18T07:27:58.522895Z,2026-03-18T07:27:59.381625Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
5d10239538b3,165.22.78.95,36758,167.99.72.235,22,2026-03-18T07:28:33.914146Z,2026-03-18T07:28:36.439954Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b4f5f46ec485,134.199.164.144,48896,167.99.72.235,22,2026-03-18T07:28:43.237198Z,2026-03-18T07:28:44.019665Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
ec7ca2e068c6,165.22.78.95,56186,167.99.72.235,22,2026-03-18T07:29:09.179880Z,2026-03-18T07:29:11.255362Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e776f1bec6a2,134.199.164.144,52340,167.99.72.235,22,2026-03-18T07:29:27.327712Z,2026-03-18T07:29:28.798584Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
d4e327e9e340,165.22.78.95,45564,167.99.72.235,22,2026-03-18T07:29:43.479867Z,2026-03-18T07:29:45.333354Z,1.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
69698d9e2afa,134.199.164.144,50574,167.99.72.235,22,2026-03-18T07:30:12.170684Z,2026-03-18T07:30:13.229442Z,1.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
3e50b43e6363,165.22.78.95,44318,167.99.72.235,22,2026-03-18T07:30:21.265649Z,2026-03-18T07:30:24.873755Z,3.6,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e635720072af,2.57.122.96,57698,167.99.72.235,22,2026-03-18T07:30:40.704889Z,2026-03-18T07:30:43.339151Z,2.6,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f7176e37ee46,134.199.164.144,55994,167.99.72.235,22,2026-03-18T07:30:57.244093Z,2026-03-18T07:30:58.106473Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
b6ab5f2231dc,165.22.78.95,37354,167.99.72.235,22,2026-03-18T07:31:01.532248Z,2026-03-18T07:31:03.903644Z,2.4,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e450ab32ac18,165.22.78.95,45664,167.99.72.235,22,2026-03-18T07:31:38.132307Z,2026-03-18T07:31:40.196382Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3a9971a35bc2,134.199.164.144,57554,167.99.72.235,22,2026-03-18T07:31:43.244148Z,2026-03-18T07:31:44.716651Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
dad087452447,165.22.78.95,40496,167.99.72.235,22,2026-03-18T07:32:14.594665Z,2026-03-18T07:32:16.939741Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
10b5802fbeea,134.199.164.144,33250,167.99.72.235,22,2026-03-18T07:32:31.553649Z,2026-03-18T07:32:33.025349Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b67c3f5b9faa,165.22.78.95,49404,167.99.72.235,22,2026-03-18T07:32:53.007730Z,2026-03-18T07:32:55.407967Z,2.4,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
57c968d6a748,134.199.164.144,33238,167.99.72.235,22,2026-03-18T07:33:20.426239Z,2026-03-18T07:33:21.219453Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
18df0736b411,165.22.78.95,36634,167.99.72.235,22,2026-03-18T07:33:31.687073Z,2026-03-18T07:33:33.888730Z,2.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f7f58a40b276,134.199.164.144,35036,167.99.72.235,22,2026-03-18T07:34:08.718490Z,2026-03-18T07:34:09.659042Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
6785088ccef8,165.22.78.95,41798,167.99.72.235,22,2026-03-18T07:34:11.617831Z,2026-03-18T07:34:14.369196Z,2.7,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
81d261877798,2.57.122.96,35468,167.99.72.235,22,2026-03-18T07:34:14.477049Z,2026-03-18T07:34:16.832479Z,2.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
18f1303dfa18,165.22.78.95,41254,167.99.72.235,22,2026-03-18T07:34:50.970391Z,2026-03-18T07:34:53.888733Z,2.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a8a3a84cdf3d,134.199.164.144,41354,167.99.72.235,22,2026-03-18T07:34:57.080915Z,2026-03-18T07:34:57.878373Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
75d5622bbf7b,165.22.78.95,41148,167.99.72.235,22,2026-03-18T07:35:30.837038Z,2026-03-18T07:35:32.926961Z,2.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
52c314de5102,134.199.164.144,59760,167.99.72.235,22,2026-03-18T07:35:43.526883Z,2026-03-18T07:35:44.555621Z,1.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
ce7f05781d5f,165.22.78.95,54804,167.99.72.235,22,2026-03-18T07:36:11.550512Z,2026-03-18T07:36:14.542180Z,3.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e20b65732c34,134.199.164.144,50610,167.99.72.235,22,2026-03-18T07:36:30.013940Z,2026-03-18T07:36:31.489996Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
75f29b728daa,165.22.78.95,59348,167.99.72.235,22,2026-03-18T07:36:50.653059Z,2026-03-18T07:36:53.113374Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
04915a24293c,134.199.164.144,44992,167.99.72.235,22,2026-03-18T07:37:15.849426Z,2026-03-18T07:37:17.024192Z,1.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
abaa5aac2e38,165.22.78.95,36294,167.99.72.235,22,2026-03-18T07:37:31.448817Z,2026-03-18T07:37:33.722192Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
e30027a327e5,2.57.122.96,39262,167.99.72.235,22,2026-03-18T07:37:36.365865Z,2026-03-18T07:37:38.990717Z,2.6,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
74e29289c0bf,134.199.164.144,54862,167.99.72.235,22,2026-03-18T07:38:01.746136Z,2026-03-18T07:38:02.539861Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
11557685452e,165.22.78.95,33452,167.99.72.235,22,2026-03-18T07:38:10.385010Z,2026-03-18T07:38:12.558201Z,2.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
581e20f8527a,134.199.164.144,45594,167.99.72.235,22,2026-03-18T07:38:48.937553Z,2026-03-18T07:38:50.501952Z,1.6,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
6790fed07c4f,165.22.78.95,45616,167.99.72.235,22,2026-03-18T07:38:50.253369Z,2026-03-18T07:38:52.597586Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
b93f94b3cd91,165.22.78.95,42658,167.99.72.235,22,2026-03-18T07:39:32.772548Z,2026-03-18T07:39:35.113557Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.2,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
aeac1ac80293,134.199.164.144,51928,167.99.72.235,22,2026-03-18T07:39:35.470128Z,2026-03-18T07:39:36.945598Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
a3a726060a7c,165.22.78.95,43770,167.99.72.235,22,2026-03-18T07:40:15.221205Z,2026-03-18T07:40:17.902261Z,2.7,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
0e1957f60314,134.199.164.144,43090,167.99.72.235,22,2026-03-18T07:40:23.497498Z,2026-03-18T07:40:24.448560Z,1.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
10f76daab564,165.22.78.95,52540,167.99.72.235,22,2026-03-18T07:40:54.878958Z,2026-03-18T07:40:57.124948Z,2.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
04bfabe46ab2,2.57.122.96,38606,167.99.72.235,22,2026-03-18T07:40:59.758454Z,2026-03-18T07:41:02.103822Z,2.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
987077ed2d3a,134.199.164.144,60896,167.99.72.235,22,2026-03-18T07:41:08.689653Z,2026-03-18T07:41:09.604713Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
91f96e3fb731,165.22.78.95,45522,167.99.72.235,22,2026-03-18T07:41:30.168827Z,2026-03-18T07:41:32.416742Z,2.2,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
1c8e58865560,134.199.164.144,58284,167.99.72.235,22,2026-03-18T07:41:53.265807Z,2026-03-18T07:41:54.163182Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
9e9a69f512dd,165.22.78.95,34364,167.99.72.235,22,2026-03-18T07:42:04.875602Z,2026-03-18T07:42:07.183742Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
d23a80a40cc5,134.199.164.144,34234,167.99.72.235,22,2026-03-18T07:42:38.844770Z,2026-03-18T07:42:39.632843Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
1b759c817f9f,165.22.78.95,49226,167.99.72.235,22,2026-03-18T07:42:39.771887Z,2026-03-18T07:42:41.677248Z,1.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
bc97792affed,165.22.78.95,51058,167.99.72.235,22,2026-03-18T07:43:14.047910Z,2026-03-18T07:43:15.871394Z,1.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
71052b4b7a1e,134.199.164.144,37722,167.99.72.235,22,2026-03-18T07:43:25.061860Z,2026-03-18T07:43:26.536130Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7f2e3bd8b02d,165.22.78.95,58124,167.99.72.235,22,2026-03-18T07:43:48.813074Z,2026-03-18T07:43:51.158557Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7e8b56749ac8,134.199.164.144,59118,167.99.72.235,22,2026-03-18T07:44:12.068778Z,2026-03-18T07:44:13.058269Z,1.0,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
3146fb727b42,2.57.122.96,54516,167.99.72.235,22,2026-03-18T07:44:20.690169Z,2026-03-18T07:44:23.033037Z,2.3,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
9b0581bc8560,165.22.78.95,35182,167.99.72.235,22,2026-03-18T07:44:24.439614Z,2026-03-18T07:44:26.908945Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3a7bd0e3f813,134.199.164.144,38252,167.99.72.235,22,2026-03-18T07:45:00.042416Z,2026-03-18T07:45:00.921951Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
419333e123d4,165.22.78.95,39410,167.99.72.235,22,2026-03-18T07:45:01.010825Z,2026-03-18T07:45:03.653073Z,2.6,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
ebcd2ccdfb0f,165.22.78.95,39032,167.99.72.235,22,2026-03-18T07:45:36.857512Z,2026-03-18T07:45:39.219942Z,2.4,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
c4313c3e5861,134.199.164.144,48364,167.99.72.235,22,2026-03-18T07:45:47.957965Z,2026-03-18T07:45:49.503180Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
f67c1be5b02e,165.22.78.95,39098,167.99.72.235,22,2026-03-18T07:46:17.094132Z,2026-03-18T07:46:19.584720Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
284cfcd673f1,134.199.164.144,39160,167.99.72.235,22,2026-03-18T07:46:36.009763Z,2026-03-18T07:46:37.484447Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
83fbeb80dff5,165.22.78.95,33130,167.99.72.235,22,2026-03-18T07:46:55.291368Z,2026-03-18T07:46:57.548385Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
181a7d7735d4,134.199.164.144,52334,167.99.72.235,22,2026-03-18T07:47:23.409601Z,2026-03-18T07:47:24.306888Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
6dc2b1317c8b,165.22.78.95,56590,167.99.72.235,22,2026-03-18T07:47:32.346678Z,2026-03-18T07:47:34.880022Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
295cc20c3fe3,2.57.122.96,36310,167.99.72.235,22,2026-03-18T07:47:53.645353Z,2026-03-18T07:47:56.003382Z,2.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7a1c754b4bd5,134.199.164.144,55498,167.99.72.235,22,2026-03-18T07:48:08.934380Z,2026-03-18T07:48:09.848640Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
80925b7273a0,165.22.78.95,47910,167.99.72.235,22,2026-03-18T07:48:10.404875Z,2026-03-18T07:48:12.667358Z,2.3,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
3665b99d14a7,165.22.78.95,46790,167.99.72.235,22,2026-03-18T07:48:48.957190Z,2026-03-18T07:48:51.441801Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
7e82fe5a5cf1,134.199.164.144,32992,167.99.72.235,22,2026-03-18T07:48:53.854504Z,2026-03-18T07:48:54.993315Z,1.1,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
72134ac7d936,165.22.78.95,39416,167.99.72.235,22,2026-03-18T07:49:27.364398Z,2026-03-18T07:49:29.720060Z,2.4,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
88c1487c9edf,134.199.164.144,37872,167.99.72.235,22,2026-03-18T07:49:40.418678Z,2026-03-18T07:49:41.216986Z,0.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
69fb66d482cf,165.22.78.95,32804,167.99.72.235,22,2026-03-18T07:50:06.512755Z,2026-03-18T07:50:09.289838Z,2.8,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
89da21488c00,134.199.164.144,43040,167.99.72.235,22,2026-03-18T07:50:29.847202Z,2026-03-18T07:50:31.329927Z,1.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
19c752be30f5,165.22.78.95,51458,167.99.72.235,22,2026-03-18T07:50:47.767132Z,2026-03-18T07:50:50.224566Z,2.5,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
8a0f16aed070,134.199.164.144,43136,167.99.72.235,22,2026-03-18T07:51:17.597898Z,2026-03-18T07:51:18.498506Z,0.9,False,SSH-2.0-Go,2ec37a7cc8daf20b10e1ad6221061ca5,linux-x64-lsb,False,,,1,True,1,1,4,0,0,0,0,0,0,1,0.1,44,a6ee2c8711434300fa8b915abb90fc277982f7cc01a88f7810cfa1ad8ef14853,True,cowrie_2026-03-18.json
9cbbfbe2dd43,2.57.122.96,33762,167.99.72.235,22,2026-03-18T07:51:22.867671Z,2026-03-18T07:51:25.221585Z,2.4,False,SSH-2.0-Go,16443846184eafde36765c9bab2f4397,,False,,,1,False,1,1,0,0,0,0,0,0,0,0,0.0,0,,False,cowrie_2026-03-18.json
